row,article_id,embedding_source,text_sha256,model,dimension
648,art_00649,title_abstract,04162d9a073e74a820b1789b14ebbd8ed8e6f2b6a381c7574f2723280cf363a5,zembed-1,2560
649,art_00650,title_only,edb547b1dd3e16c95b67b014561c13c92df7a8e779808a3f40333e19ec150417,zembed-1,2560
650,art_00651,title_only,54bc62979acc256a136a17148075175592b47b55af6246433b465eb99fc3367f,zembed-1,2560
651,art_00652,title_abstract,1479c6dc66ab7268659cd4f4872dd1924d4f11727c2b9a73a9bf96263fabc570,zembed-1,2560
652,art_00653,title_only,7183e770907ce1033b9c0bba699c89bf99726b810abb278b5d5cab3da129ab45,zembed-1,2560
653,art_00654,title_only,b3e030afe0961dec267bab57f5dbef72bb63fdf110fe14a77516514ad32cae22,zembed-1,2560
654,art_00655,title_abstract,ef74422935e9820de4b2337102301638fa1b0ca3e002493061d9fb5e716f18aa,zembed-1,2560
655,art_00656,title_only,ca89b50b84c7c1f5df3656399afa80ca29056d415a25ed97fe89a29a2b848968,zembed-1,2560
656,art_00657,title_only,4b614146061b637108f7b16ceb5dafc5c6abe6d70e2b17a766c4df1238c8449c,zembed-1,2560
657,art_00658,title_abstract,fdb6ee59e778b538965fb4e40016a2e9e718f1a1b08c2527eaaf5c25b2a1a9e9,zembed-1,2560
658,art_00659,title_abstract,595f422e2381ca799d519d5585cb7bb6bc37462e28f42bf00d7e9dc147c78c8e,zembed-1,2560
659,art_00660,title_only,91440acc829abc859a9fdbc722e299a451c382bec082291cacc515837f3f5802,zembed-1,2560
660,art_00661,title_only,900d2a82394f575ba50033e573db0d33db980b10bbbacbcbdfc916a1fd0dbdbb,zembed-1,2560
661,art_00662,title_only,c76d3172a411e065937b3db86c3fbd48f7db9d3c34ef174923968a9efb75ac98,zembed-1,2560
662,art_00663,title_only,1b2d267d22bc6b80dcc5a5ea815be3d17ec98f90e0375095a568ab0b23ca7cae,zembed-1,2560
663,art_00664,title_abstract,78e20dbe4120ba99954d1ab6e00152de9b132eba8e925e23d03c62cac1429669,zembed-1,2560
664,art_00665,title_only,b5ec92e398378934b88cc93543937ad4f927978c9d66f24666fa3ba3914b48fb,zembed-1,2560
665,art_00666,title_only,6b3ca55030d9bd11738b2731945246fa33f93e1dccb6b11b5d9df52ad677fea4,zembed-1,2560
666,art_00667,title_only,4ce74b84a1b7e7d3e31ec2868a100b7ad30eca405ae0a7652fb48469584252f6,zembed-1,2560
667,art_00668,title_abstract,14885006d781276fc0798145d799f3dcda2c99d31d6a66e2128fa2a0a8e0860b,zembed-1,2560
668,art_00669,title_abstract,8e2a5fb9b8c54d7346be61b2fb85748c676fca78317bbc06b00ca3e6f9b8d1cc,zembed-1,2560
669,art_00670,title_abstract,32d6b0259e5c34be1f1e3666c24e64f7fb8e5c6e6caec5161a3cfb7f528ff293,zembed-1,2560
670,art_00671,title_only,f5d51959e9147edcb79409254baa95052a5101af1caeec4180b7077cf54ecd20,zembed-1,2560
671,art_00672,title_only,afc0f6b1ada83ac5425c6d4dec6e71888045a2aa6a9c6a8c28795cf24a990b11,zembed-1,2560
672,art_00673,title_abstract,4fb21fa456adff10edfb66db8cff7877b9e24b83f56bfb84a4a222db67601aed,zembed-1,2560
673,art_00674,title_abstract,969e587d7fc2e5dd7a1d2f8a66ee5c4bdf789ef5baf7475a4188b1ea59aa1c1a,zembed-1,2560
674,art_00675,title_only,547912cd6fc394ec4e3bef91c6606f37f6c5a3e5453a7559d27cf81b9d7569f3,zembed-1,2560
675,art_00676,title_abstract,2b76b4278d0437eca6a678e37f1345fa76e4124840a1519c1fd8ec245954fa10,zembed-1,2560
676,art_00677,title_abstract,75b56396926c9bdc635272fb244968bca791049ed684c74b475844693c123dca,zembed-1,2560
677,art_00678,title_only,abc12aa9e7487cbdc068d52eafb7e79ee72445952614f241fbe08a7f11a41a96,zembed-1,2560
678,art_00679,title_abstract,6870ee3338f40ff119a2f8dfd86ea21286fc0b84b8f6686b38e2e773bee1214c,zembed-1,2560
679,art_00680,title_abstract,dd4da3a6541072bf332700d8e4aa24d52680f4ad5f135247d818acfd84ea90c8,zembed-1,2560
680,art_00681,title_abstract,183fb0ab92387048ed2fcce620c67c05d732474fc0ab790b705cde7d7e057b72,zembed-1,2560
681,art_00682,title_abstract,e37385bccde2eb46a74379c986f9d72c1f717f61c90c2268d183e4634b050435,zembed-1,2560
682,art_00683,title_abstract,6367cfca4edb1b54af7f9a29a6044e018d0c9a1928b56935ca1161b617081130,zembed-1,2560
683,art_00684,title_abstract,46cec131353b54abb1bf18c6ad17bb29d0003de0aa34b30fd72ab906a3c6dfdc,zembed-1,2560
684,art_00685,title_abstract,8c7bda9b78ea8aecce6379cc49223431c42080313d64074146cf074a341d5730,zembed-1,2560
685,art_00686,title_abstract,108d42e138855f9c9ece4d15e28191252ae31770eb888e622a2aff8530913fdc,zembed-1,2560
686,art_00687,title_abstract,c21a2ccca500a1582f4ca11c2598f4e9f09f96bab5560c7c4ac664b2b8999855,zembed-1,2560
687,art_00688,title_only,0603c6ee93e902cacabab0cb74a1bc5f4dc632a340ccc76b46da24140e0916df,zembed-1,2560
688,art_00689,title_only,afdb8a661f6a068c27839bcb849ead01fa92e5514f16c45cbe56ab638c3402b1,zembed-1,2560
689,art_00690,title_abstract,81fb420eba5257e3bb7aaccd80afded8bc65d8e486fd7016427b8876efec2cab,zembed-1,2560
690,art_00691,title_abstract,a5d379453c0c7e9f72594cfcae89ed94a6c942d1455111a2fc2940c1fb828247,zembed-1,2560
691,art_00692,title_abstract,d18d9af95a30c995f125ffe013c36a58961122b03e084b68cecdc2551e0189a4,zembed-1,2560
692,art_00693,title_abstract,910773be3637350b475dcf2585cd7d3640f7ccbba5010710d2b83aae50e72dc4,zembed-1,2560
693,art_00694,title_abstract,d686ccd8005222927f375960563f882f322c9aed5f3a9461850cdc1b632f3c54,zembed-1,2560
694,art_00695,title_abstract,50480b23b6947270516d8c2cf19c92e5d6893dce94bf8d692f93a22a5aa0ba35,zembed-1,2560
695,art_00696,title_abstract,96914aeddbec0aa19ae65e4b424062e15391066bef4ec575fea117bbbc330283,zembed-1,2560
696,art_00697,title_abstract,a04d2d4090484c665cd74c8ad4e9f93a29e3010532883e915e56193c750f4648,zembed-1,2560
697,art_00698,title_only,4a15d6b25b5deb86ccc13894c8ddad5e20eac59f3d467a05b6ff1804abc11bfb,zembed-1,2560
698,art_00699,title_abstract,8a4d67acb8839f61bf731e8d3c5826e957c739a2b3859c267e89153fce90e6e3,zembed-1,2560
699,art_00700,title_abstract,32340c3ca2997427ec3ddbb96a5a497ccacd1189e48504be186bd7533edd804c,zembed-1,2560
700,art_00701,title_abstract,07082a3a5892fb87a6b8d6d185d1ae0ef6b74e599aeec1cf1dfc02aeed8ab0d3,zembed-1,2560
701,art_00702,title_only,e1d793be41bc7484114ad5dbd3faeb7cc1bf9ae6b3a53a33c5abeec66a11dd40,zembed-1,2560
702,art_00703,title_abstract,5fb543773f9f7aa9a3d455abbf16f25d06ea03c553a9e6114b58672eb400df3e,zembed-1,2560
703,art_00704,title_abstract,93dd06128b47af043bdee1ad0748a75219adcd2bebfd06eac267820f949ccac9,zembed-1,2560
704,art_00705,title_abstract,4395cde8514a8475952de17576a85ff098321ceca2c3e6690820e42177dc7f31,zembed-1,2560
705,art_00706,title_abstract,8231983aa2da58df38160f8190f31f5f9fe4e667bb647232c5cc210e6755bb2b,zembed-1,2560
706,art_00707,title_only,1f9deaae232fd7a278db04f169afa534df0cb8c489f6844b377d4ab31c9ede6a,zembed-1,2560
707,art_00708,title_only,c9f815b78f7bce01a47cbe79b756403b11657c2d9fbfa3c8caa81546ecf21400,zembed-1,2560
708,art_00709,title_only,8a36e33ff9109fc6b000607fd20040f219bed95c7254c1c568aed0661d3d7d7e,zembed-1,2560
709,art_00710,title_abstract,bdf5b3653439cf96b1b482231dbd359eb6988f6d368c751d15b0c77e5a5d90ca,zembed-1,2560
710,art_00711,title_abstract,d03aa7e9f0a21d6eeb41cf83001377d47c06ac719b3012a08068c8e3aa91b714,zembed-1,2560
711,art_00712,title_abstract,f495cf94ad9b7ab5e6ed7215af1b8ccd9b564f332e4933cfa4fc294bcf239eea,zembed-1,2560
712,art_00713,title_abstract,4ed5a597718874e11621fb9128f32819de02c4ca75c96ad73deb81b529622d18,zembed-1,2560
713,art_00714,title_abstract,0d9e6f57b9cc1db3e167da47fcc550a1a40bf7125b5552f4aefdadd3b862ae3b,zembed-1,2560
714,art_00715,title_abstract,6a57734abba2731aeb7eaef89c7b12148e59f4e3c0c2a9f5e9962de12522e5ac,zembed-1,2560
715,art_00716,title_abstract,0b51d05bca3449874c309e635cdf4264fe12c3f4c89abd546be199005e22513f,zembed-1,2560
716,art_00717,title_abstract,819849ad9422d42a2094e2a942b56b865f971f4f26799d0b80b6dd3026a8bb12,zembed-1,2560
717,art_00718,title_abstract,ef9c50682487a2f490ae886b3d3db36cd12b2a0a14560870901488024e543dab,zembed-1,2560
718,art_00719,title_abstract,1024526311882ecad256cdc90a72615e8bb0452666a0bede1bef27905827b3ff,zembed-1,2560
719,art_00720,title_abstract,307e3160dddd0d023ce1990cab279d4ee56f18dfb979e84e6d84cf309c59bdd3,zembed-1,2560
720,art_00721,title_abstract,5109f8d0ea8f92b1d6b8534caa7a9c926474f51248795836f56061463744666b,zembed-1,2560
721,art_00722,title_abstract,57cc3e3f3059178196aa4dcfa68bb8cce6f57e6a4d05d439a5828b5d3cd94c35,zembed-1,2560
722,art_00723,title_abstract,682a40eb3cc2fcdf8696f6447223a5cce7ca62f1c63259ccac2d799e929c49a1,zembed-1,2560
723,art_00724,title_abstract,85a49851ae19892b317038e224d52a8b92f5a6959ed5233e30ed9250e58b8188,zembed-1,2560
724,art_00725,title_only,cd44b7df20914f19505b660a8da2075cbbf54149d11b43c61f9cb91306a77a43,zembed-1,2560
725,art_00726,title_only,78114b6c8ad8159f1240be4d4223c9f61cfc43ea06aaf2058acb5b836643aad3,zembed-1,2560
726,art_00727,title_abstract,4e73b7a0e5f4732881f5a278f44c2f6be9d0a657c13ae2a92ac1b5aa3f48fd80,zembed-1,2560
727,art_00728,title_only,3ca5e94d89407f26a25677f0f873e5322a049d2ab3afd08ce47f39d497497051,zembed-1,2560
728,art_00729,title_abstract,5387d636b6b0bf8916ef7ac9f0a4a61c91142943485558dae483a345fd7b2ea5,zembed-1,2560
729,art_00730,title_abstract,904b290669d75d22e598dbe4a4351920f75a497879a4ea61425e958ba7c8f88c,zembed-1,2560
730,art_00731,title_abstract,e670812349000d698b9b6a553c9ae97c6d7127584a4d413a88c6031d82e5470a,zembed-1,2560
731,art_00732,title_abstract,07b567185882405e9ae2cf04aaec6b327225a82bd1f2c95ee768dd6db8afea74,zembed-1,2560
732,art_00733,title_only,36e4ed7caab8cd3256dd8e5c91a8cfbfd9127e958df7b8f43c734b8a0947d31c,zembed-1,2560
733,art_00734,title_abstract,bb86e76d9fb0122d3727a722e18bb1a50483b69dd109e34e834ea2b20973ed29,zembed-1,2560
734,art_00735,title_abstract,69cc2d49bf28d1ff9f6355d8f446846f82580aefca9cc050505e4a74adf4de53,zembed-1,2560
735,art_00736,title_only,5c62e17a23a1a35a24f4bc295ddba689c839caea0d10f8c1850c4003cafb6b91,zembed-1,2560
736,art_00737,title_abstract,370f2f275c1ce3e031e3816d6644633ecbc981be86d882fe9cb3129bdaea5cd8,zembed-1,2560
737,art_00738,title_abstract,6ebd787ceb5cd09207194015639da5ae2ce8f130e456c6864429a03671853105,zembed-1,2560
738,art_00739,title_abstract,54016b3c5727b98e74d9724299f88cdfbc590028ed8d0605b80c79ea63127189,zembed-1,2560
739,art_00740,title_only,f6df9ef073df02559f2c397b10a00ab5df2dc42412c090f6e53c24af6529a2d3,zembed-1,2560
740,art_00741,title_abstract,7b24a3c5e233680d8f6047af36fc5aa9c4369d5ed2db0c1f18b3ef46b107f9e8,zembed-1,2560
741,art_00742,title_abstract,9d25d9d531a823292cc465061ca4499471ba21015542ff14ee5ddca034a140e9,zembed-1,2560
742,art_00743,title_abstract,e5059ba54e9c090c1b19ea1ada5b632bc29f0bd61259a094268cb802fd2b751f,zembed-1,2560
743,art_00744,title_only,82908cb15669c4b4b1cba89c7821bccc49fc0da1465bf2e4402c6499048095e9,zembed-1,2560
744,art_00745,title_only,57103cff983ab8e91773f4f23ecd2982e7815f7000f766ac790cc4fcd3300189,zembed-1,2560
745,art_00746,title_abstract,295a42afdf920ed91b3d24b03cf9276688027288727b37ce1e09cf081ed3a445,zembed-1,2560
746,art_00747,title_abstract,3ef79b72777fb92a0b36017b9f7b71d47bd8627071561d16b7644f20bb377a22,zembed-1,2560
747,art_00748,title_abstract,ff7583a2286a84e0f774c3a43829a44e9bd12a92f1a825e8974a837652e0ca07,zembed-1,2560
748,art_00749,title_only,9cfa11719349179d10aa8e49ff5919c7029e547c8b3228c7480965322212d811,zembed-1,2560
749,art_00750,title_abstract,2b68db725928b5a820ad40a58364dee16fdf7f586830055a662b6b2d5a834e2f,zembed-1,2560
750,art_00751,title_abstract,c32b945bd88f943e9e1b4ac92a855b0d41fd5facdcda7ec8978f873fefe73536,zembed-1,2560
751,art_00752,title_abstract,a2910314f5fde4b0d77f6ae11054d855209263a81bb17f68b91e88ea2e7c76ea,zembed-1,2560
752,art_00753,title_abstract,9db44847f806fdeee653263ad174018f9bf6f878f45e18f18d0418fc674eeac7,zembed-1,2560
753,art_00754,title_abstract,2e9a583697f43fa17795065503553f732e39ff7d385838bd2b0c7fecbd798585,zembed-1,2560
754,art_00755,title_abstract,c31a09d1cc1296a84d7675f344bb9bea865b35312f29ad359b8eff397fa4bfdf,zembed-1,2560
755,art_00756,title_abstract,7f42ae2b98be5daa37942a8f9ecedf1ac28bc24b5c0e35e3e168ae3730118c3f,zembed-1,2560
756,art_00757,title_abstract,73414b7240be589db484d683e53327464fb8ef1d2be9b00a4e5a61f892471107,zembed-1,2560
757,art_00758,title_abstract,5129573f2958f873132efb0bc1b4e315d54d794a281443eefdd57fd0e4fe0676,zembed-1,2560
758,art_00759,title_abstract,26536fd5c217817c23e4d60e3c0c67149859f701594678806a0ae2e0e66270d2,zembed-1,2560
759,art_00760,title_abstract,8f0f6d28c99990665a9e9eb787bf5a2df5da8969cb05689ce4d67363ee0b7614,zembed-1,2560
760,art_00761,title_abstract,679150d47eedde70d288c94253ce0d242b64bbe062c47396d647000155fe5c06,zembed-1,2560
761,art_00762,title_only,974774284a65b1c04f3e504eb60c91c9b35b0c11c8587f856c880b9805b13c1a,zembed-1,2560
762,art_00763,title_abstract,7b361788a48950b1b79cc8cb4a51b7d51b6413a58f4ad9b50cddabe42e14e912,zembed-1,2560
763,art_00764,title_abstract,300cd3031dce192e7bdef75124424a4c8c5675ecda5e9877d821c25fca356b37,zembed-1,2560
764,art_00765,title_only,cd594e29daa2d0e638175ca9b34ae2a96a1e146e844f682301a5c369d53176f8,zembed-1,2560
765,art_00766,title_abstract,973b5ca614aca6feb14f8f4f68f65b67ec3743c34dff08b9688654eed44727a2,zembed-1,2560
766,art_00767,title_abstract,c946f14a5696ec7dfb11297b4a3fae24a6b75f36b9ba939e7a95ddf2c74f3764,zembed-1,2560
767,art_00768,title_only,3d754183060f9a06056e733744d245f81f9a7a1a128663298f5b2c8ba9176ce6,zembed-1,2560
768,art_00769,title_only,f1e613f46ef3e6f202b109256b75d6af5a4285b8a47714c38b46c2976c0037aa,zembed-1,2560
769,art_00770,title_abstract,c8a9f457e8d3992b3fbf6b91af15fa58294cea19396e34e1433ff2da8392386e,zembed-1,2560
770,art_00771,title_abstract,9b7829c32b28140f867365d29ed3dbb787cb2adeee964346f43ebce0350c83b5,zembed-1,2560
771,art_00772,title_abstract,20e35746f7c6506266ace2df80470d324a7815f45dfd6d62483898faa03152b1,zembed-1,2560
772,art_00773,title_abstract,60814215d194263b03b365a4d634d84cb28976d864f70426f4a4b9986f2eb0df,zembed-1,2560
773,art_00774,title_abstract,a9628340b73daac3c4a17066ed01f8a3134bc32bde5dddde958c998f875c7ca3,zembed-1,2560
774,art_00775,title_abstract,8ecf27ab12b0de0a6a2b3992e9f1b1bd8e7f15fec12b1369604613f52cade21d,zembed-1,2560
775,art_00776,title_abstract,bfa64ebd47ea8ada0a9c2ccd2cc760dc5944ff155d7a9550203c0dd8a5ff6306,zembed-1,2560
776,art_00777,title_abstract,9948e6cd0e58aaab2bd871f1dec98b9fb91dbee6e9116be645639325e49deb59,zembed-1,2560
777,art_00778,title_abstract,d9d3f7d15009139f295aa87ee9141d08bcb23de59b2b5f4255ff8618020f8807,zembed-1,2560
778,art_00779,title_abstract,348218378c54578828f1f90e6a48c144ed88d7904811f97fc1518b8cb7b889f1,zembed-1,2560
779,art_00780,title_abstract,cd778b89c5451c021f9c169bc7ffd38b10a6fb2504778efd13d4acb45f75731a,zembed-1,2560
780,art_00781,title_abstract,fdf213157cf42a60b3089d838417e2e9809f00faf41db0c3616a9ff8f27d3a60,zembed-1,2560
781,art_00782,title_abstract,99e291f8876f69fa7795d8d752d68b2f8c351c9d1d71930508ee68535a2cac40,zembed-1,2560
782,art_00783,title_abstract,39d05a56e75f5e7c75600d07cfb629926f1c49ff8c5c967a697ae2d31221617b,zembed-1,2560
783,art_00784,title_abstract,387a521a4f2974629a2b128e4500d240243d341580da9325ccb8cc8021f2e28d,zembed-1,2560
784,art_00785,title_only,58adce408de2e8708ffe4ab549ff639a19d2ea11da8ff1181e2a19e5c005d829,zembed-1,2560
785,art_00786,title_only,bce8c92b6d3bed0d3cb8ef0fc12553fc5884a34fc7efa11ea7ab2b0569ee0924,zembed-1,2560
786,art_00787,title_abstract,efde011529c7404bebbaed8c2036008761c5252cc4a94475382c096fcc7d21be,zembed-1,2560
787,art_00788,title_abstract,10062b383efeff1a0a8e6f728c3737579cd7eb88a668bdc194c3ac25484bcc6f,zembed-1,2560
788,art_00789,title_abstract,2ff6dc31805c117238533d49145fa61dcc530dae267c4ec1d97d146695ef22b8,zembed-1,2560
789,art_00790,title_abstract,7ca5c6463ba7af5345dc4493eb55de48e395ccaea89b53dd62289b09c6d710fc,zembed-1,2560
790,art_00791,title_only,16f7924266d566aebebc944110353d0f0913516a76d1b7c023ffcbf1b22b281f,zembed-1,2560
791,art_00792,title_abstract,c6ca62ef48d5301e04c032bacc352d2f2296bd75bf2f0c73b31b58d27bab15a2,zembed-1,2560
792,art_00793,title_abstract,91c07af6d5cce55f7410c352811c515a8692dbf478ec431e5c3e48883493ce36,zembed-1,2560
793,art_00794,title_abstract,2a9f41dec3708e89659d0ed23b91c766ef6283286abf8057a9724588cac8d16f,zembed-1,2560
794,art_00795,title_only,ab4d0ea16ea8c9ab8f343fd0edddd3bc78b44bb488df58b9d6846a62c30c56d8,zembed-1,2560
795,art_00796,title_only,468af2bdf7c08b6308344e44d01209a1f837422e9e756219545c9db2061ac7c7,zembed-1,2560
796,art_00797,title_only,057043f4a5bfd0578e2cc9b4545a0f5def62c4f9521763ae35eab5dba06aa4f6,zembed-1,2560
797,art_00798,title_only,ca26bb54d219179c03be48a03bcf4ddf65fb2e14123f59cc99c22a7fe66aa4a2,zembed-1,2560
798,art_00799,title_only,23cd928329a883a38bd4a4f07558ec95475f46db7317a7447bfc064fe1564d8b,zembed-1,2560
799,art_00800,title_abstract,21811579ad47834772589a76540859b12427d82d0f8bd8fc2411d1f59c859da9,zembed-1,2560
800,art_00801,title_only,c9847491f859ce6760c08ed35baa4770f5d276f4fa53b8998a4b41543ffc2602,zembed-1,2560
801,art_00802,title_only,0bddbc2ae1cf69adb66a43b90a53d9db4d57a603ed78f08397f3a564755d205d,zembed-1,2560
802,art_00803,title_abstract,4b2d196cadb2b18ea5a75ab78f456d5d42847faecec0b0ac7b94bfd8ffd13219,zembed-1,2560
803,art_00804,title_abstract,0f6f3f4c4e4c0f0aafa3e323535380052dc4de7874ae84920d850161f9d726b0,zembed-1,2560
804,art_00805,title_only,be0a19a95602e29b6ef96d98f1772bf7f3ae025e7776624782300283c4e27d00,zembed-1,2560
805,art_00806,title_abstract,9881a32bcff631bacf2a944a0bc3b1575388bf5a8fcb044c8d5f253640db892c,zembed-1,2560
806,art_00807,title_abstract,e90f08b8b484b72af91f61c11c2a220079493a7e5e4d5b3b347627d65355558b,zembed-1,2560
807,art_00808,title_abstract,9a3aaa61decc93163fe3d48e089ffa005a8d20b33d5e5282c9683c5b0dfecdb3,zembed-1,2560
808,art_00809,title_abstract,d6e554eeaa87582b23f43da7ba3c54f29f7c3a965bbf11ea79005f6f000db224,zembed-1,2560
809,art_00810,title_abstract,46b1ab9cb7481cdc93d8575989ad835fc74337c25c02b6ea4aaaf7be1dcfbc9c,zembed-1,2560
810,art_00811,title_only,2c1b4eded4f13f5a92cd98f24630f57ce88b06a1e3980deb4751b7ff84eeb11b,zembed-1,2560
811,art_00812,title_abstract,b51637c2b4338a710811f20d27d31e5548635297bd91d3c922a3796e3a4f10a6,zembed-1,2560
812,art_00813,title_abstract,507c06a6f61d87c9cccb33729825cd3393990d54f197cc01ff2b5cc2cb51bfa5,zembed-1,2560
813,art_00814,title_abstract,c0e1090e188751d1483b93fc5cecddedf12b3751f9c3ac0919b3697a5031c588,zembed-1,2560
814,art_00815,title_only,b317fef2e51206fcf28e7549efa82f54e9bf356c7bf6e434dfd11e72e1f98a45,zembed-1,2560
815,art_00816,title_only,f0147308a14235e2d12a2a2e1dbce974f84a2e78fb31b65bbb4dde6cb86ea092,zembed-1,2560
816,art_00817,title_abstract,279ac3941a399d7b9c9b0b50c4c5b7188538222990fdd7102f0335fe90ddcf0f,zembed-1,2560
817,art_00818,title_only,c28f55218279ee03801c28b73385a3623d857a6fdee37d3849b0f7468faae9f9,zembed-1,2560
818,art_00819,title_only,c612d3b3b612c15feea983f0b381374aece9ddfc9cf59130c9c03f4d2386085e,zembed-1,2560
819,art_00820,title_only,29d46c2c65a59db1ba4c04c9534dec0631bda6eaaeb1ea5badcfa8ccc7dca71f,zembed-1,2560
820,art_00821,title_abstract,9d2c567578fee828e32dab2715e9274a72d1ae956ba827e5ab281ed1e02a908a,zembed-1,2560
821,art_00822,title_abstract,423b3e4e487321be4b7f002af5f66753ee4b75de03f066479132f1583f6a87b4,zembed-1,2560
822,art_00823,title_abstract,c5f5eb4ab5347f5a95fa21348f24244c5c37822018e5c617f1dc76c3e52932bf,zembed-1,2560
823,art_00824,title_abstract,b49f0cf279f8b39e0786c6a6fb13e1c3b5be2f9cd78bc935fbc25c0979ccfa39,zembed-1,2560
824,art_00825,title_only,4d1016623360a0441f632ff9ac467c504e3c10b77b994fafe5c2347b36ed25a7,zembed-1,2560
825,art_00826,title_abstract,1b74406328d59d9eddb1da2304d05402169d54ff10102e62dcfe098dd94372f7,zembed-1,2560
826,art_00827,title_only,38ade937f9f8d966eb1a653f773570dee7a53164b07e30fd84f697e5e31c8209,zembed-1,2560
827,art_00828,title_abstract,e93c416fdf0566a650bb708d441da9307137f4be478fb79015ae363923d3d2de,zembed-1,2560
828,art_00829,title_abstract,66b06212ab5282e84037ee91124df2a55c912ec9cc3c0dfd8e06c1a7a368bff2,zembed-1,2560
829,art_00830,title_only,5349362e2f731cdacd2f53686d3eafad0ae471b62201cf3ce12ee74b211ea139,zembed-1,2560
830,art_00831,title_abstract,d56e2392707fad4d8ae10f0fd0f67e0a6a2153cd6231d8992849160e6451c53f,zembed-1,2560
831,art_00832,title_only,04ff25bc04ca5c3774037cf3939504f0495c3a0be6269485f4b86c194cdd5ddf,zembed-1,2560
832,art_00833,title_abstract,0d8c47687b4cb6598855421bb933258ac5e76d9e3f68d86fe5a3b45cf033c232,zembed-1,2560
833,art_00834,title_abstract,3414f72f716a9a9c09bfd4fef0bf84e33f900f94a3480df93b6131fcacb6744e,zembed-1,2560
834,art_00835,title_only,b771236e8d5c43534cfa6101364c8201a6205c3f2f34c9c6a5799724390641ed,zembed-1,2560
835,art_00836,title_only,6313a1ac1637a1513d316791d0b4b2ce01cf44d30cf8eb3d4a60c7a154e68626,zembed-1,2560
836,art_00837,title_abstract,5080d1a6ea2f78dc0d6069410c54632faa2215db7ad815f21e202e4b61b87466,zembed-1,2560
837,art_00838,title_abstract,b182a317b30df1535f025553a94d8b41e5edd163b485dfc67bf679c4163bb070,zembed-1,2560
838,art_00839,title_abstract,a8058c9d02d722cadf48afb0df159a9c13f81aee8cbf5dc423933b99c7b99f04,zembed-1,2560
839,art_00840,title_abstract,b1ac4ec66508eee2055c9d1983515fd8b4c74134a0064dd9d5d519c0cbca1dee,zembed-1,2560
840,art_00841,title_abstract,32ed7a6198c9d3cbb30994b8919cf7448b85e1c7bb3f613ce659c51f6fe18c59,zembed-1,2560
841,art_00842,title_only,b8a310aadc95a18fa6a43073bc9534ccde00c74de8f70a918eaad6084ad367e5,zembed-1,2560
842,art_00843,title_only,326a8f7551b14b449855fc84f04f307f8f779170bc6a384fda97a67e16e52e3e,zembed-1,2560
843,art_00844,title_only,c062c748858d619996e9c1dd1ef19bec39d8081a485786499d51546f1e57b6cf,zembed-1,2560
844,art_00845,title_only,a8da43df096b70e0eb2d874e38ba8c8fe535051abf6fec5523ef8eea9d0f0030,zembed-1,2560
845,art_00846,title_abstract,bbce64967c0a2620e9ff8922390045f5dc517976f918982f76c49bd8614b3109,zembed-1,2560
846,art_00847,title_abstract,a7b2d5e25121956fac9800015a036558a70de2dedb0298395c1d745aa4aef75b,zembed-1,2560
847,art_00848,title_abstract,2e3ab879db2253c7bd4808cbbeec11622ea962a36745d95d859363bcd6076fb8,zembed-1,2560
848,art_00849,title_abstract,b8e6eaca1999a0e2ab3fb21028f3c9eb4fcaca549a52632768f07e6e2c170ba1,zembed-1,2560
849,art_00850,title_abstract,30836bb6e749955fafd30a1bb880dc714180d2639bb76d42197e3a9cddd9cf5b,zembed-1,2560
850,art_00851,title_only,48efa762b903cfdf25e92cdbd0de2c9e6343ad15ae824e7fcbbe7b279fee5b5f,zembed-1,2560
851,art_00852,title_abstract,f74dc2dfb1fbb3bd3c387d807079d322a210fd451a673b2dca4b70fcd5aef322,zembed-1,2560
852,art_00853,title_abstract,7c2a3468283e686f36cea2fe4351b7bfa107f984104e6db5a841c99b47bd77b3,zembed-1,2560
853,art_00854,title_only,12df240dd79dbe9c61a1a769d1affcf403319aeac05cf7b483c19c6e5b7e8719,zembed-1,2560
854,art_00855,title_abstract,2611f3670cec33fc37c51c2a9c67f4bffe5332140edc46d10665a8f29e47aa8d,zembed-1,2560
855,art_00856,title_only,c674afabcd92e78ed6f93c3ad828b3f118262f87ec2aa9ae59d8662d92303cf3,zembed-1,2560
856,art_00857,title_only,741db098ad7d8c078e616b93cd2d7ea9b7f37b1bf2bc9c40d6e16ef4e565ffc6,zembed-1,2560
857,art_00858,title_abstract,e2a7b707b9addb329f9f4da6a92a72984d1ecb8554dd6647a2699f50f464055d,zembed-1,2560
858,art_00859,title_only,90b3a2fb575fa2a117e68c8fef7d0232e9586824e65c653509a0b9cc985ba274,zembed-1,2560
859,art_00860,title_only,e7ec92de797119eb3a7f28b83ab06bdf92b940ddfbec2394987a2ea3ec8e89cb,zembed-1,2560
860,art_00861,title_abstract,872252f7587f2a45b5a439a484d9e023ca3b1fcd4052badaae0ee27d8337f594,zembed-1,2560
861,art_00862,title_abstract,879400e8305f13b4023a64dc4dc4c677a975ada43b709119a297a570c28da312,zembed-1,2560
862,art_00863,title_abstract,8041f60e111318c1b580419b65aa325abb06b328e0ddd033d057bebb764deb62,zembed-1,2560
863,art_00864,title_abstract,439cac1d3af150175ce772ba67d270cfe0d43286ab0e03923408b017d1183b8f,zembed-1,2560
864,art_00865,title_abstract,dcc8b11bd9b3269c95939c7bb0f0745e7064c077bfa9fc0d1b65f0af38992414,zembed-1,2560
